"gene_symbol","go_id","go_description","p_adjusted"
"Stat3","GO:0032675","regulation of interleukin-6 production",0.00273290200683425
"Got1","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00276685635845324
"Cav2","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00276685635845324
"Hspa1a","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00276685635845324
"Cav1","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00276685635845324
"Cdkn2b","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00276685635845324
"Onecut2","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.00276685635845324
"Foxp2","GO:0010996","response to auditory stimulus",0.00282499281863812
"Slc1a3","GO:0010996","response to auditory stimulus",0.00282499281863812
"Drd2","GO:0010996","response to auditory stimulus",0.00282499281863812
"Hspa1a","GO:1901099","negative regulation of signal transduction in absence of ligand",0.00282499281863812
"Tnf","GO:1901099","negative regulation of signal transduction in absence of ligand",0.00282499281863812
"Hspa1b","GO:1901099","negative regulation of signal transduction in absence of ligand",0.00282499281863812
"Hspa1a","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.00282499281863812
"Tnf","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.00282499281863812
"Hspa1b","GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.00282499281863812
"Pten","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Got1","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Myc","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Cav1","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Cdkn2a","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Slc2a1","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Tnf","GO:0071214","cellular response to abiotic stimulus",0.00283870273102696
"Pten","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Got1","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Myc","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Cav1","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Cdkn2a","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Slc2a1","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Tnf","GO:0104004","cellular response to environmental stimulus",0.00283870273102696
"Lta","GO:0050729","positive regulation of inflammatory response",0.00288947048953744
"Stat5a","GO:0050729","positive regulation of inflammatory response",0.00288947048953744
"Tnf","GO:0050729","positive regulation of inflammatory response",0.00288947048953744
"Stat3","GO:0050729","positive regulation of inflammatory response",0.00288947048953744
"Stat5b","GO:0050729","positive regulation of inflammatory response",0.00288947048953744
"Myc","GO:2000628","regulation of miRNA metabolic process",0.00290784184734277
"Jun","GO:2000628","regulation of miRNA metabolic process",0.00290784184734277
"Tnf","GO:2000628","regulation of miRNA metabolic process",0.00290784184734277
"Stat3","GO:2000628","regulation of miRNA metabolic process",0.00290784184734277
"Stat5a","GO:0030218","erythrocyte differentiation",0.00293623536334742
"Hspa1a","GO:0030218","erythrocyte differentiation",0.00293623536334742
"Stat3","GO:0030218","erythrocyte differentiation",0.00293623536334742
"Hspa1b","GO:0030218","erythrocyte differentiation",0.00293623536334742
"Stat5b","GO:0030218","erythrocyte differentiation",0.00293623536334742
"Pten","GO:0045471","response to ethanol",0.00293623536334742
"Drd2","GO:0045471","response to ethanol",0.00293623536334742
"Jun","GO:0045471","response to ethanol",0.00293623536334742
"Ncam1","GO:0045471","response to ethanol",0.00293623536334742
"Stat3","GO:0045471","response to ethanol",0.00293623536334742
"Hspa1a","GO:0070841","inclusion body assembly",0.00299388211289838
"Apoe","GO:0070841","inclusion body assembly",0.00299388211289838
"Hspa1b","GO:0070841","inclusion body assembly",0.00299388211289838
"Slc44a4","GO:0015748","organophosphate ester transport",0.00299388211289838
"Apoe","GO:0015748","organophosphate ester transport",0.00299388211289838
"Apoa1","GO:0015748","organophosphate ester transport",0.00299388211289838
"Apoc3","GO:0015748","organophosphate ester transport",0.00299388211289838
"Apoa4","GO:0015748","organophosphate ester transport",0.00299388211289838
"Cav1","GO:0006809","nitric oxide biosynthetic process",0.00309256737353392
"Apoe","GO:0006809","nitric oxide biosynthetic process",0.00309256737353392
"Tnf","GO:0006809","nitric oxide biosynthetic process",0.00309256737353392
"Nos2","GO:0006809","nitric oxide biosynthetic process",0.00309256737353392
"Wfs1","GO:0031016","pancreas development",0.00309256737353392
"Cftr","GO:0031016","pancreas development",0.00309256737353392
"Met","GO:0031016","pancreas development",0.00309256737353392
"Onecut2","GO:0031016","pancreas development",0.00309256737353392
"Stat5a","GO:0030879","mammary gland development",0.00312215378473722
"Cav1","GO:0030879","mammary gland development",0.00312215378473722
"Cdkn2a","GO:0030879","mammary gland development",0.00312215378473722
"Wnt2","GO:0030879","mammary gland development",0.00312215378473722
"Stat5b","GO:0030879","mammary gland development",0.00312215378473722
"Myc","GO:0014015","positive regulation of gliogenesis",0.00315056778262278
"Lta","GO:0014015","positive regulation of gliogenesis",0.00315056778262278
"Tnf","GO:0014015","positive regulation of gliogenesis",0.00315056778262278
"Gfap","GO:0014015","positive regulation of gliogenesis",0.00315056778262278
"Hspa1a","GO:0032273","positive regulation of protein polymerization",0.00315056778262278
"Cav1","GO:0032273","positive regulation of protein polymerization",0.00315056778262278
"Met","GO:0032273","positive regulation of protein polymerization",0.00315056778262278
"Hspa1b","GO:0032273","positive regulation of protein polymerization",0.00315056778262278
"Myc","GO:0046323","D-glucose import",0.00315056778262278
"Slc2a9","GO:0046323","D-glucose import",0.00315056778262278
"Slc2a1","GO:0046323","D-glucose import",0.00315056778262278
"Tnf","GO:0046323","D-glucose import",0.00315056778262278
"Pten","GO:0090398","cellular senescence",0.00315056778262278
"Cav1","GO:0090398","cellular senescence",0.00315056778262278
"Cdkn2a","GO:0090398","cellular senescence",0.00315056778262278
"Cdkn2b","GO:0090398","cellular senescence",0.00315056778262278
"Foxp2","GO:0002053","positive regulation of mesenchymal cell proliferation",0.00315056778262278
"Myc","GO:0002053","positive regulation of mesenchymal cell proliferation",0.00315056778262278
"Wnt2","GO:0002053","positive regulation of mesenchymal cell proliferation",0.00315056778262278
"Cav2","GO:0044794","host-mediated activation of viral process",0.00315056778262278
"Apoe","GO:0044794","host-mediated activation of viral process",0.00315056778262278
"Jun","GO:0044794","host-mediated activation of viral process",0.00315056778262278
"Daxx","GO:0009408","response to heat",0.00324089628914339
"Hspa1a","GO:0009408","response to heat",0.00324089628914339
"Nf1","GO:0009408","response to heat",0.00324089628914339
"Hspa1b","GO:0009408","response to heat",0.00324089628914339
"Apoe","GO:0035023","regulation of Rho protein signal transduction",0.00324089628914339
"Met","GO:0035023","regulation of Rho protein signal transduction",0.00324089628914339
"Apoa1","GO:0035023","regulation of Rho protein signal transduction",0.00324089628914339
"Apoc3","GO:0035023","regulation of Rho protein signal transduction",0.00324089628914339
"Pten","GO:0048678","response to axon injury",0.00324089628914339
"Drd2","GO:0048678","response to axon injury",0.00324089628914339
"Jun","GO:0048678","response to axon injury",0.00324089628914339
"Apoa4","GO:0048678","response to axon injury",0.00324089628914339
"Stat5a","GO:0010594","regulation of endothelial cell migration",0.00326137776316232
"Apoe","GO:0010594","regulation of endothelial cell migration",0.00326137776316232
"Met","GO:0010594","regulation of endothelial cell migration",0.00326137776316232
"Nf1","GO:0010594","regulation of endothelial cell migration",0.00326137776316232
"Tnf","GO:0010594","regulation of endothelial cell migration",0.00326137776316232
"Pten","GO:0007613","memory",0.00333434532152401
"Drd2","GO:0007613","memory",0.00333434532152401
"Apoe","GO:0007613","memory",0.00333434532152401
"Adcy8","GO:0007613","memory",0.00333434532152401
"Idua","GO:0007613","memory",0.00333434532152401
"Stat5a","GO:0060416","response to growth hormone",0.00333576441890258
"Stat3","GO:0060416","response to growth hormone",0.00333576441890258
"Stat5b","GO:0060416","response to growth hormone",0.00333576441890258
"Pten","GO:0071361","cellular response to ethanol",0.00333576441890258
"Drd2","GO:0071361","cellular response to ethanol",0.00333576441890258
"Ncam1","GO:0071361","cellular response to ethanol",0.00333576441890258
"Pten","GO:0007626","locomotory behavior",0.0034084390486541
"Drd2","GO:0007626","locomotory behavior",0.0034084390486541
"Apoe","GO:0007626","locomotory behavior",0.0034084390486541
"Astn1","GO:0007626","locomotory behavior",0.0034084390486541
"Adcy8","GO:0007626","locomotory behavior",0.0034084390486541
"Idua","GO:0007626","locomotory behavior",0.0034084390486541
"Pten","GO:1903035","negative regulation of response to wounding",0.00343818507554298
"Apoe","GO:1903035","negative regulation of response to wounding",0.00343818507554298
"Tnf","GO:1903035","negative regulation of response to wounding",0.00343818507554298
"Stat3","GO:1903035","negative regulation of response to wounding",0.00343818507554298
"Pten","GO:1903034","regulation of response to wounding",0.00344993278748712
"Cav1","GO:1903034","regulation of response to wounding",0.00344993278748712
"Apoe","GO:1903034","regulation of response to wounding",0.00344993278748712
"Tnf","GO:1903034","regulation of response to wounding",0.00344993278748712
"Stat3","GO:1903034","regulation of response to wounding",0.00344993278748712
"Slc1a3","GO:0015807","L-amino acid transport",0.00355096311433327
"Nf1","GO:0015807","L-amino acid transport",0.00355096311433327
"Tnf","GO:0015807","L-amino acid transport",0.00355096311433327
"Slc7a8","GO:0015807","L-amino acid transport",0.00355096311433327
"Cav2","GO:0006898","receptor-mediated endocytosis",0.0036199117417955
"Drd2","GO:0006898","receptor-mediated endocytosis",0.0036199117417955
"Cav1","GO:0006898","receptor-mediated endocytosis",0.0036199117417955
"Apoe","GO:0006898","receptor-mediated endocytosis",0.0036199117417955
"Apoc3","GO:0006898","receptor-mediated endocytosis",0.0036199117417955
"Nedd4l","GO:0006898","receptor-mediated endocytosis",0.0036199117417955
"Pten","GO:0007009","plasma membrane organization",0.00366921380195453
"Cav2","GO:0007009","plasma membrane organization",0.00366921380195453
"Cav1","GO:0007009","plasma membrane organization",0.00366921380195453
"Mtss1","GO:0007009","plasma membrane organization",0.00366921380195453
"Ndrg1","GO:0007009","plasma membrane organization",0.00366921380195453
"Stat5a","GO:0034101","erythrocyte homeostasis",0.00366921380195453
"Hspa1a","GO:0034101","erythrocyte homeostasis",0.00366921380195453
"Stat3","GO:0034101","erythrocyte homeostasis",0.00366921380195453
"Hspa1b","GO:0034101","erythrocyte homeostasis",0.00366921380195453
"Stat5b","GO:0034101","erythrocyte homeostasis",0.00366921380195453
"Lta","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Stat5a","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Apoe","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Apoa1","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Tnf","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Stat3","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Stat5b","GO:0050727","regulation of inflammatory response",0.00372425415450768
"Myc","GO:0006140","regulation of nucleotide metabolic process",0.00372425415450768
"Nqo1","GO:0006140","regulation of nucleotide metabolic process",0.00372425415450768
"Stat3","GO:0006140","regulation of nucleotide metabolic process",0.00372425415450768
"Ppargc1a","GO:0006140","regulation of nucleotide metabolic process",0.00372425415450768
"Hspa1a","GO:0031110","regulation of microtubule polymerization or depolymerization",0.00372425415450768
"Cav1","GO:0031110","regulation of microtubule polymerization or depolymerization",0.00372425415450768
"Met","GO:0031110","regulation of microtubule polymerization or depolymerization",0.00372425415450768
"Hspa1b","GO:0031110","regulation of microtubule polymerization or depolymerization",0.00372425415450768
"Stat5a","GO:0043535","regulation of blood vessel endothelial cell migration",0.00372425415450768
"Apoe","GO:0043535","regulation of blood vessel endothelial cell migration",0.00372425415450768
"Nf1","GO:0043535","regulation of blood vessel endothelial cell migration",0.00372425415450768
"Tnf","GO:0043535","regulation of blood vessel endothelial cell migration",0.00372425415450768
"Myc","GO:1900542","regulation of purine nucleotide metabolic process",0.00372425415450768
"Nqo1","GO:1900542","regulation of purine nucleotide metabolic process",0.00372425415450768
"Stat3","GO:1900542","regulation of purine nucleotide metabolic process",0.00372425415450768
"Ppargc1a","GO:1900542","regulation of purine nucleotide metabolic process",0.00372425415450768
"Pten","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",0.00372425415450768
"Hspa1a","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",0.00372425415450768
"Hspa1b","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",0.00372425415450768
"Trib1","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",0.00372425415450768
"Daxx","GO:0031396","regulation of protein ubiquitination",0.00376895850668876
"Wfs1","GO:0031396","regulation of protein ubiquitination",0.00376895850668876
"Hspa1a","GO:0031396","regulation of protein ubiquitination",0.00376895850668876
"Cav1","GO:0031396","regulation of protein ubiquitination",0.00376895850668876
"Hspa1b","GO:0031396","regulation of protein ubiquitination",0.00376895850668876
"Cav1","GO:0046209","nitric oxide metabolic process",0.00384260969861367
"Apoe","GO:0046209","nitric oxide metabolic process",0.00384260969861367
"Tnf","GO:0046209","nitric oxide metabolic process",0.00384260969861367
"Nos2","GO:0046209","nitric oxide metabolic process",0.00384260969861367
"Drd2","GO:0009914","hormone transport",0.00394156402388816
"Tnf","GO:0009914","hormone transport",0.00394156402388816
"Nos2","GO:0009914","hormone transport",0.00394156402388816
"Slc7a8","GO:0009914","hormone transport",0.00394156402388816
"Adcy8","GO:0009914","hormone transport",0.00394156402388816
"Mc4r","GO:0009914","hormone transport",0.00394156402388816
"Runx1","GO:0009914","hormone transport",0.00394156402388816
"Pten","GO:0001953","negative regulation of cell-matrix adhesion",0.00395746106522917
"Cdkn2a","GO:0001953","negative regulation of cell-matrix adhesion",0.00395746106522917
"Nf1","GO:0001953","negative regulation of cell-matrix adhesion",0.00395746106522917
"Stat5a","GO:0032743","positive regulation of interleukin-2 production",0.00395746106522917
"Stat5b","GO:0032743","positive regulation of interleukin-2 production",0.00395746106522917
"Runx1","GO:0032743","positive regulation of interleukin-2 production",0.00395746106522917
"Lta","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.00407393128861601
"Cav1","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.00407393128861601
"Tnf","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.00407393128861601
"Stat3","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.00407393128861601
"Ltb","GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.00407393128861601
"Cav1","GO:2001057","reactive nitrogen species metabolic process",0.00407393128861601
"Apoe","GO:2001057","reactive nitrogen species metabolic process",0.00407393128861601
"Tnf","GO:2001057","reactive nitrogen species metabolic process",0.00407393128861601
"Nos2","GO:2001057","reactive nitrogen species metabolic process",0.00407393128861601
"Hspa1a","GO:0046785","microtubule polymerization",0.00418882325369987
"Cav1","GO:0046785","microtubule polymerization",0.00418882325369987
"Met","GO:0046785","microtubule polymerization",0.00418882325369987
"Hspa1b","GO:0046785","microtubule polymerization",0.00418882325369987
"Stat5a","GO:0040018","positive regulation of multicellular organism growth",0.00418882325369987
"Drd2","GO:0040018","positive regulation of multicellular organism growth",0.00418882325369987
"Stat5b","GO:0040018","positive regulation of multicellular organism growth",0.00418882325369987
"Slc15a1","GO:0051953","negative regulation of amine transport",0.00418882325369987
"Drd2","GO:0051953","negative regulation of amine transport",0.00418882325369987
"Tnf","GO:0051953","negative regulation of amine transport",0.00418882325369987
"Pten","GO:0001558","regulation of cell growth",0.00422619000733586
"Slc44a4","GO:0001558","regulation of cell growth",0.00422619000733586
"Hspa1a","GO:0001558","regulation of cell growth",0.00422619000733586
"Apoe","GO:0001558","regulation of cell growth",0.00422619000733586
"Cdkn2a","GO:0001558","regulation of cell growth",0.00422619000733586
"Hspa1b","GO:0001558","regulation of cell growth",0.00422619000733586
"Nedd4l","GO:0001558","regulation of cell growth",0.00422619000733586
"Pten","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Drd2","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Apoe","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Apoa1","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Tnf","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Stat3","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Trib1","GO:0032102","negative regulation of response to external stimulus",0.00422619000733586
"Nf1","GO:0043525","positive regulation of neuron apoptotic process",0.0043007520813897
"Jun","GO:0043525","positive regulation of neuron apoptotic process",0.0043007520813897
"Nqo1","GO:0043525","positive regulation of neuron apoptotic process",0.0043007520813897
"Tnf","GO:0043525","positive regulation of neuron apoptotic process",0.0043007520813897
"Lta","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Jun","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Nqo1","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Tnf","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Nos2","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Stat5b","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Trib1","GO:0032496","response to lipopolysaccharide",0.00442681742234846
"Cdh13","GO:0071402","cellular response to lipoprotein particle stimulus",0.00442681742234846
"Apoe","GO:0071402","cellular response to lipoprotein particle stimulus",0.00442681742234846
"Apoa1","GO:0071402","cellular response to lipoprotein particle stimulus",0.00442681742234846
"Pten","GO:0042552","myelination",0.00445690146694846
"Mpz","GO:0042552","myelination",0.00445690146694846
"Nf1","GO:0042552","myelination",0.00445690146694846
"Tnf","GO:0042552","myelination",0.00445690146694846
"Ndrg1","GO:0042552","myelination",0.00445690146694846
"Myc","GO:0010586","miRNA metabolic process",0.00471048746146538
"Jun","GO:0010586","miRNA metabolic process",0.00471048746146538
"Tnf","GO:0010586","miRNA metabolic process",0.00471048746146538
"Stat3","GO:0010586","miRNA metabolic process",0.00471048746146538
"Apoe","GO:0015914","phospholipid transport",0.00471048746146538
"Apoa1","GO:0015914","phospholipid transport",0.00471048746146538
"Apoc3","GO:0015914","phospholipid transport",0.00471048746146538
"Apoa4","GO:0015914","phospholipid transport",0.00471048746146538
"Stat5a","GO:0045165","cell fate commitment",0.00472553625136527
"Wnt2","GO:0045165","cell fate commitment",0.00472553625136527
"Sufu","GO:0045165","cell fate commitment",0.00472553625136527
"Stat3","GO:0045165","cell fate commitment",0.00472553625136527
"Runx1","GO:0045165","cell fate commitment",0.00472553625136527
"Onecut2","GO:0045165","cell fate commitment",0.00472553625136527
"Drd2","GO:0001659","temperature homeostasis",0.00477003658740591
"Cav1","GO:0001659","temperature homeostasis",0.00477003658740591
"Tnf","GO:0001659","temperature homeostasis",0.00477003658740591
"Stat3","GO:0001659","temperature homeostasis",0.00477003658740591
"Ppargc1a","GO:0001659","temperature homeostasis",0.00477003658740591
"Pten","GO:0007272","ensheathment of neurons",0.00477003658740591
"Mpz","GO:0007272","ensheathment of neurons",0.00477003658740591
"Nf1","GO:0007272","ensheathment of neurons",0.00477003658740591
"Tnf","GO:0007272","ensheathment of neurons",0.00477003658740591
"Ndrg1","GO:0007272","ensheathment of neurons",0.00477003658740591
"Pten","GO:0008366","axon ensheathment",0.00477003658740591
"Mpz","GO:0008366","axon ensheathment",0.00477003658740591
"Nf1","GO:0008366","axon ensheathment",0.00477003658740591
"Tnf","GO:0008366","axon ensheathment",0.00477003658740591
"Ndrg1","GO:0008366","axon ensheathment",0.00477003658740591
"Cftr","GO:0035296","regulation of tube diameter",0.00477003658740591
"Sod3","GO:0035296","regulation of tube diameter",0.00477003658740591
"Cav1","GO:0035296","regulation of tube diameter",0.00477003658740591
"Apoe","GO:0035296","regulation of tube diameter",0.00477003658740591
"Tnf","GO:0035296","regulation of tube diameter",0.00477003658740591
"Cftr","GO:0097746","blood vessel diameter maintenance",0.00477003658740591
"Sod3","GO:0097746","blood vessel diameter maintenance",0.00477003658740591
"Cav1","GO:0097746","blood vessel diameter maintenance",0.00477003658740591
"Apoe","GO:0097746","blood vessel diameter maintenance",0.00477003658740591
"Tnf","GO:0097746","blood vessel diameter maintenance",0.00477003658740591
"Myc","GO:0009060","aerobic respiration",0.00480177396985787
"Apoc3","GO:0009060","aerobic respiration",0.00480177396985787
"Tnf","GO:0009060","aerobic respiration",0.00480177396985787
"Stat3","GO:0009060","aerobic respiration",0.00480177396985787
"Ppargc1a","GO:0009060","aerobic respiration",0.00480177396985787
"Cox4i1","GO:0009060","aerobic respiration",0.00480177396985787
"Cftr","GO:0035150","regulation of tube size",0.00485061619956071
"Sod3","GO:0035150","regulation of tube size",0.00485061619956071
"Cav1","GO:0035150","regulation of tube size",0.00485061619956071
"Apoe","GO:0035150","regulation of tube size",0.00485061619956071
"Tnf","GO:0035150","regulation of tube size",0.00485061619956071
"Drd2","GO:0007616","long-term memory",0.00485915404004732
"Apoe","GO:0007616","long-term memory",0.00485915404004732
"Adcy8","GO:0007616","long-term memory",0.00485915404004732
"Slc1a3","GO:0051938","L-glutamate import",0.00485915404004732
"Nf1","GO:0051938","L-glutamate import",0.00485915404004732
"Tnf","GO:0051938","L-glutamate import",0.00485915404004732
"Apoe","GO:0070328","triglyceride homeostasis",0.00485915404004732
"Apoa1","GO:0070328","triglyceride homeostasis",0.00485915404004732
"Apoc3","GO:0070328","triglyceride homeostasis",0.00485915404004732
"Pten","GO:0032755","positive regulation of interleukin-6 production",0.00485915404004732
"Tnf","GO:0032755","positive regulation of interleukin-6 production",0.00485915404004732
"Nos2","GO:0032755","positive regulation of interleukin-6 production",0.00485915404004732
"Stat3","GO:0032755","positive regulation of interleukin-6 production",0.00485915404004732
"Sod3","GO:1990748","cellular detoxification",0.00485915404004732
"Apoe","GO:1990748","cellular detoxification",0.00485915404004732
"Nqo1","GO:1990748","cellular detoxification",0.00485915404004732
"Apoa4","GO:1990748","cellular detoxification",0.00485915404004732
"Apoe","GO:0002021","response to dietary excess",0.00512165557686465
"Ppargc1a","GO:0002021","response to dietary excess",0.00512165557686465
"Mc4r","GO:0002021","response to dietary excess",0.00512165557686465
"Foxp2","GO:0010464","regulation of mesenchymal cell proliferation",0.00512165557686465
"Myc","GO:0010464","regulation of mesenchymal cell proliferation",0.00512165557686465
"Wnt2","GO:0010464","regulation of mesenchymal cell proliferation",0.00512165557686465
"Got1","GO:0019674","NAD+ metabolic process",0.00512165557686465
"Slc1a3","GO:0019674","NAD+ metabolic process",0.00512165557686465
"Nqo1","GO:0019674","NAD+ metabolic process",0.00512165557686465
"Hspa1a","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Cav1","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Apoe","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Met","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Tnf","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Ncam1","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Hspa1b","GO:0043254","regulation of protein-containing complex assembly",0.00528466340576755
"Slc1a3","GO:0003333","amino acid transmembrane transport",0.00528466340576755
"Tnf","GO:0003333","amino acid transmembrane transport",0.00528466340576755
"Slc7a8","GO:0003333","amino acid transmembrane transport",0.00528466340576755
"Gfap","GO:0003333","amino acid transmembrane transport",0.00528466340576755
"Hspa1a","GO:0033209","tumor necrosis factor-mediated signaling pathway",0.00528466340576755
"Apoa1","GO:0033209","tumor necrosis factor-mediated signaling pathway",0.00528466340576755
"Tnf","GO:0033209","tumor necrosis factor-mediated signaling pathway",0.00528466340576755
"Hspa1b","GO:0033209","tumor necrosis factor-mediated signaling pathway",0.00528466340576755
"Lta","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Jun","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Nqo1","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Tnf","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Nos2","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Stat5b","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Trib1","GO:0002237","response to molecule of bacterial origin",0.00531386734685296
"Drd2","GO:0009306","protein secretion",0.00531386734685296
"Apoe","GO:0009306","protein secretion",0.00531386734685296
"Tnf","GO:0009306","protein secretion",0.00531386734685296
"Nos2","GO:0009306","protein secretion",0.00531386734685296
"Adcy8","GO:0009306","protein secretion",0.00531386734685296
"Idua","GO:0009306","protein secretion",0.00531386734685296
"Mc4r","GO:0009306","protein secretion",0.00531386734685296
"Myc","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Apoc3","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Tnf","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Stat3","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Ppargc1a","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Cox4i1","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Mc4r","GO:0015980","energy derivation by oxidation of organic compounds",0.00536819026392909
"Foxp2","GO:0007612","learning",0.00542585708946444
"Drd2","GO:0007612","learning",0.00542585708946444
"Nf1","GO:0007612","learning",0.00542585708946444
"Jun","GO:0007612","learning",0.00542585708946444
"Idua","GO:0007612","learning",0.00542585708946444
"Drd2","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Apoe","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Tnf","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Nos2","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Adcy8","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Idua","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Mc4r","GO:0035592","establishment of protein localization to extracellular region",0.00547809946506836
"Wfs1","GO:0006874","intracellular calcium ion homeostasis",0.00564468379384906
"Cav2","GO:0006874","intracellular calcium ion homeostasis",0.00564468379384906
"Drd2","GO:0006874","intracellular calcium ion homeostasis",0.00564468379384906
"Cav1","GO:0006874","intracellular calcium ion homeostasis",0.00564468379384906
"Apoe","GO:0006874","intracellular calcium ion homeostasis",0.00564468379384906
"Adcy8","GO:0006874","intracellular calcium ion homeostasis",0.00564468379384906
"Pten","GO:0032228","regulation of synaptic transmission, GABAergic",0.0056524473373739
"Drd2","GO:0032228","regulation of synaptic transmission, GABAergic",0.0056524473373739
"Nf1","GO:0032228","regulation of synaptic transmission, GABAergic",0.0056524473373739
"Myc","GO:0034763","negative regulation of transmembrane transport",0.00565987789582524
"Cav1","GO:0034763","negative regulation of transmembrane transport",0.00565987789582524
"Tnf","GO:0034763","negative regulation of transmembrane transport",0.00565987789582524
"Nedd4l","GO:0034763","negative regulation of transmembrane transport",0.00565987789582524
"Daxx","GO:0035967","cellular response to topologically incorrect protein",0.00565987789582524
"Wfs1","GO:0035967","cellular response to topologically incorrect protein",0.00565987789582524
"Hspa1a","GO:0035967","cellular response to topologically incorrect protein",0.00565987789582524
"Cav1","GO:0035967","cellular response to topologically incorrect protein",0.00565987789582524
"Drd2","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Apoe","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Tnf","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Nos2","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Adcy8","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Idua","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Mc4r","GO:0071692","protein localization to extracellular region",0.00565987789582524
"Wfs1","GO:0043523","regulation of neuron apoptotic process",0.00565987789582524
