"gene_symbol","go_id","go_description","p_adjusted"
"Adh1","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Upb1","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Adh5","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Ces1d","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a8","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Cbr3","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a4","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a3","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Upp1","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Aldh3b1","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a7","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a5","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Cyp1a1","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Ces1f","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Adh4","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Dhdh","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Upp2","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Dpyd","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Adh7","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a6","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Aldh3b2","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Xdh","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Sult2a1","GO:0044282","small molecule catabolic process",7.08885143579264e-16
"Nme6","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Hprt1","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Upp1","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Cda","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Impdh2","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Uck1","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Uckl1","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Upp2","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Uck2","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Impdh1","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Gmps","GO:0043173","nucleotide salvage",7.21026222589986e-15
"Nme6","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Nme3","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Cmpk1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Nme4","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Hprt1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Umps","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Upp1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Nme7","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Cda","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Nme2","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Impdh2","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Uck1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Uckl1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Upp2","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Nme1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Uck2","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Impdh1","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Gmps","GO:0009260","ribonucleotide biosynthetic process",8.40281121615123e-15
"Nme3","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Dpys","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Upb1","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Upp1","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Tymp","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Nme2","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Nme1","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Dpyd","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Dut","GO:0046073","dTMP metabolic process",9.46866044503741e-15
"Nme6","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Nme3","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Cmpk1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Nme4","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Hprt1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Umps","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Upp1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Nme7","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Cda","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Nme2","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Impdh2","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Uck1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Uckl1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Upp2","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Nme1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Uck2","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Impdh1","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Gmps","GO:0046390","ribose phosphate biosynthetic process",1.7284888061738e-14
"Nme6","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Nme3","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Nme4","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Nme7","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Nme2","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Impdh2","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Nme1","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Impdh1","GO:0006183","GTP biosynthetic process",2.36308854250797e-14
"Hprt1","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Umps","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Upp1","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Cda","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Impdh2","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Uck1","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Uckl1","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Upp2","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Uck2","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Impdh1","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Gmps","GO:0009156","ribonucleoside monophosphate biosynthetic process",2.74231752135882e-14
"Nme6","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Nme3","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Nme4","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Nme7","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Nme2","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Uck1","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Nme1","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Uck2","GO:0006241","CTP biosynthetic process",6.73743816942842e-14
"Dpys","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Upb1","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Upp1","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Cda","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Tymp","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Upp2","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Dpyd","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Dut","GO:0009223","pyrimidine deoxyribonucleotide catabolic process",6.73743816942842e-14
"Nme6","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Nme3","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Nme4","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Nme7","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Nme2","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Uck1","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Nme1","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Uck2","GO:0009209","pyrimidine ribonucleoside triphosphate biosynthetic process",1.71720627614236e-13
"Nme6","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Nme3","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Nme4","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Nme7","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Nme2","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Uck1","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Nme1","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Dut","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Uck2","GO:0009147","pyrimidine nucleoside triphosphate metabolic process",3.58743777453078e-13
"Nme6","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Nme3","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Nme4","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Nme7","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Nme2","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Uck1","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Nme1","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Uck2","GO:0046036","CTP metabolic process",3.87256419843559e-13
"Mgst3","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c68","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c54","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c23","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c67","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c40","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Ptgs2","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Hpgds","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Mgst2","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c66","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c69","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Cyp2c65","GO:0046456","icosanoid biosynthetic process",4.11571620961561e-13
"Dpys","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Upb1","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Upp1","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Cda","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Tymp","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Upp2","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Dpyd","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Dut","GO:0006244","pyrimidine nucleotide catabolic process",8.02686491878309e-13
"Nme6","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Hprt1","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Upp1","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Cda","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Impdh2","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Uck1","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Uckl1","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Upp2","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Uck2","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Impdh1","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Gmps","GO:0043094","metabolic compound salvage",1.43184745101749e-12
"Nme6","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Nme3","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Nme4","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Nme7","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Nme2","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Uck1","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Nme1","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Uck2","GO:0009208","pyrimidine ribonucleoside triphosphate metabolic process",1.55405132274168e-12
"Adh1","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Cyp1b1","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Ces1d","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Ces2e","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Cyp1a2","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Cyp1a1","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Ces1f","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Adh4","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Adh7","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Ces2c","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Ces1e","GO:0042572","retinol metabolic process",1.74120143977601e-12
"Umps","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Upp1","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Cda","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Uck1","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Uckl1","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Upp2","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Uck2","GO:0006222","UMP biosynthetic process",2.45122022387041e-12
"Dpys","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Upb1","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Upp1","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Cda","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Tymp","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Upp2","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Dpyd","GO:0009131","pyrimidine nucleoside monophosphate catabolic process",2.45122022387041e-12
"Dpys","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Upb1","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Upp1","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Cda","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Tymp","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Upp2","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Dpyd","GO:0009178","pyrimidine deoxyribonucleoside monophosphate catabolic process",2.45122022387041e-12
"Nme6","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Nme3","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Nme4","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Nme7","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Nme2","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Uck1","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Nme1","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Uck2","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",2.70148274204203e-12
"Dpys","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Upb1","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Upp1","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Cda","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Tymp","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Upp2","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Dpyd","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Dut","GO:0072529","pyrimidine-containing compound catabolic process",2.70148274204203e-12
"Dpys","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Upb1","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Upp1","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Cda","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Tymp","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Upp2","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Dpyd","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Dut","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Xdh","GO:0009264","deoxyribonucleotide catabolic process",2.77240179948313e-12
"Dpys","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Upb1","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Upp1","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Cda","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Tymp","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Upp2","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Dpyd","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Dut","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Xdh","GO:0046386","deoxyribose phosphate catabolic process",2.77240179948313e-12
"Mgst3","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gstm5","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Cyp1b1","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Adh5","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Mpo","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gsta1","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gstk1","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gsto1","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Adh4","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gstm7","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Ptgs2","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Mgst2","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gsto2","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Gstt1","GO:0097237","cellular response to toxic substance",3.41424479551994e-12
"Dpys","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Upb1","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Hprt1","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Upp1","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Cda","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Tymp","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Upp2","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Dpyd","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Xdh","GO:0009125","nucleoside monophosphate catabolic process",3.96799847764339e-12
"Mgst3","GO:0098754","detoxification",5.7181544682508e-12
"Gstm5","GO:0098754","detoxification",5.7181544682508e-12
"Adh5","GO:0098754","detoxification",5.7181544682508e-12
"Mpo","GO:0098754","detoxification",5.7181544682508e-12
"Gsta1","GO:0098754","detoxification",5.7181544682508e-12
"Gstk1","GO:0098754","detoxification",5.7181544682508e-12
"Gsto1","GO:0098754","detoxification",5.7181544682508e-12
"Adh4","GO:0098754","detoxification",5.7181544682508e-12
"Gstm7","GO:0098754","detoxification",5.7181544682508e-12
"Ptgs2","GO:0098754","detoxification",5.7181544682508e-12
"Gsta3","GO:0098754","detoxification",5.7181544682508e-12
"Mgst2","GO:0098754","detoxification",5.7181544682508e-12
"Gsto2","GO:0098754","detoxification",5.7181544682508e-12
"Gstt1","GO:0098754","detoxification",5.7181544682508e-12
"Upb1","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Upp1","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Tymp","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Tk1","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Upp2","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Dpyd","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Tk2","GO:0006213","pyrimidine nucleoside metabolic process",6.01310435462754e-12
"Umps","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Upp1","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Cda","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Uck1","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Uckl1","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Upp2","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Uck2","GO:0009174","pyrimidine ribonucleoside monophosphate biosynthetic process",6.01310435462754e-12
"Nme6","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Nme3","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Nme4","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Hprt1","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a8","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a4","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a3","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Nme7","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a7","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Itpa","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Nme2","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a5","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Impdh2","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Fmo2","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Hsd11b1","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Nme1","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Aox1","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a6","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Xdh","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Sult2a1","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Impdh1","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Gmps","GO:0006163","purine nucleotide metabolic process",9.69544990635476e-12
"Mgst3","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gstm5","GO:1990748","cellular detoxification",1.19881730957443e-11
"Adh5","GO:1990748","cellular detoxification",1.19881730957443e-11
"Mpo","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gsta1","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gstk1","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gsto1","GO:1990748","cellular detoxification",1.19881730957443e-11
"Adh4","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gstm7","GO:1990748","cellular detoxification",1.19881730957443e-11
"Ptgs2","GO:1990748","cellular detoxification",1.19881730957443e-11
"Mgst2","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gsto2","GO:1990748","cellular detoxification",1.19881730957443e-11
"Gstt1","GO:1990748","cellular detoxification",1.19881730957443e-11
"Rrm2b","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Nme3","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Cmpk1","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Rrm1","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Nme2","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Nme1","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Rrm2","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Dut","GO:0009263","deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Rrm2b","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Nme3","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Cmpk1","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Rrm1","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Nme2","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Nme1","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Rrm2","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Dut","GO:0009265","2'-deoxyribonucleotide biosynthetic process",1.19881730957443e-11
"Rrm2b","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Nme3","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Cmpk1","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Rrm1","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Nme2","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Nme1","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Rrm2","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Dut","GO:0046385","deoxyribose phosphate biosynthetic process",1.19881730957443e-11
"Dpys","GO:0009159","deoxyribonucleoside monophosphate catabolic process",1.90599950218524e-11
