"gene_symbol","go_id","go_description","p_adjusted"
"Akr1c21","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp1b1","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c67","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a44","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a59","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c39","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a57","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo4","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c50","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Hmox2","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo9","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo6","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a13","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a41a","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo3","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp1a1","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo13","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c70","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Miox","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c38","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a16","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c37","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c54","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a41b","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a25","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c68","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Hmox1","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2e1","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c23","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp1a2","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c40","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo5","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo2","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Fmo1","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c66","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c65","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c69","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2f2","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2s1","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c29","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp2c55","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Gm4847","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Cyp3a11","GO:0004497","monooxygenase activity",1.18411667941595e-48
"Gstm3","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsto1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstk1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsta5","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstm1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstm4","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstm5","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsta2","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstp2","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstp3","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstm6","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstm7","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsta3","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Hpgds","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Mgst1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstm2","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstt3","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsta4","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstt2","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstp1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Mgst2","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsta13","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Mgst3","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstt1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gstt4","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsto2","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Gsta1","GO:0004364","glutathione transferase activity",1.18411667941595e-48
"Cyp1b1","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c67","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a44","GO:0005506","iron ion binding",8.21836048013673e-45
"Fxn","GO:0005506","iron ion binding",8.21836048013673e-45
"Aox3","GO:0005506","iron ion binding",8.21836048013673e-45
"Ftl1","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a59","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c39","GO:0005506","iron ion binding",8.21836048013673e-45
"Aox2","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a57","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c50","GO:0005506","iron ion binding",8.21836048013673e-45
"Fech","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a13","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a41a","GO:0005506","iron ion binding",8.21836048013673e-45
"Ftmt","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp1a1","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c70","GO:0005506","iron ion binding",8.21836048013673e-45
"Miox","GO:0005506","iron ion binding",8.21836048013673e-45
"Aox4","GO:0005506","iron ion binding",8.21836048013673e-45
"Rrm2","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c38","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a16","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c37","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c54","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a41b","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a25","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c68","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2e1","GO:0005506","iron ion binding",8.21836048013673e-45
"Fth1","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c23","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp1a2","GO:0005506","iron ion binding",8.21836048013673e-45
"Aox1","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c40","GO:0005506","iron ion binding",8.21836048013673e-45
"Dpyd","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c66","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c65","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c69","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2f2","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2s1","GO:0005506","iron ion binding",8.21836048013673e-45
"Xdh","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c29","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp2c55","GO:0005506","iron ion binding",8.21836048013673e-45
"Cyp3a11","GO:0005506","iron ion binding",8.21836048013673e-45
"Urod","GO:0005506","iron ion binding",8.21836048013673e-45
"Gstm3","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsto1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstk1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Cox10","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsta5","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Mmab","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstm1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstm4","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstm5","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsta2","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstp2","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstp3","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstm6","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstm7","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsta3","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Hpgds","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Mgst1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstm2","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstt3","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Hmbs","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsta4","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstt2","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstp1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Mgst2","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsta13","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Mgst3","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstt1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gstt4","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsto2","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Gsta1","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",6.0781711691313e-42
"Cyp1b1","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c67","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a44","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a59","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c39","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a57","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c50","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Hmox2","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a13","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a41a","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp1a1","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c70","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c38","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a16","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c37","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c54","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a41b","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a25","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c68","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Hmox1","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2e1","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c23","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp1a2","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c40","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c66","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c65","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c69","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2f2","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2s1","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c29","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp2c55","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Cyp3a11","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",2.8584244311795e-41
"Akr1c21","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp1b1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c67","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a44","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a59","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c39","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a57","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo4","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c50","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Hmox2","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo9","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo6","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a13","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a41a","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo3","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp1a1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo13","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c70","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c38","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a16","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c37","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c54","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a41b","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a25","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c68","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Hmox1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2e1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c23","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp1a2","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c40","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Ptgs2","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo5","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo2","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Fmo1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c66","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c65","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c69","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2f2","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2s1","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c29","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp2c55","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Gm4847","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp3a11","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",3.53997356193917e-41
"Cyp1b1","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c67","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a44","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a59","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c50","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a13","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a41a","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp1a1","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a16","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c37","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c54","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a41b","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a25","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c68","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp1a2","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c40","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c66","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c65","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c69","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp3a11","GO:0101020","estrogen 16-alpha-hydroxylase activity",8.35054466896961e-40
"Cyp2c67","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a44","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a59","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c39","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c50","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a13","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a41a","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c38","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a16","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c37","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c54","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a41b","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a25","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c68","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c40","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c66","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c65","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c69","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c29","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp2c55","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp3a11","GO:0008401","retinoic acid 4-hydroxylase activity",7.27725164917608e-38
"Cyp1b1","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c67","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a44","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a59","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c39","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Mmab","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a57","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c50","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Mpo","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Hmox2","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Fech","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a13","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a41a","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp1a1","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c70","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c38","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a16","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c37","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c54","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a41b","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp3a25","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
"Cyp2c68","GO:0046906","tetrapyrrole binding",2.42649598189268e-36
